Equipment No,Sample dt,ACIDITY,BDV,C2H2,C2H4,C2H6,CH4,CO,CO2,FURAN_2FAL,FURAN_TOTAL,H2,IFT,MOISTURE,RESISTIVITY,TAN_DELTA,TDCG,dga_gas_count,has_5plus_gases,has_all_7_gases,has_duval_gases,Equipment description,Object Type,MAKE,Manufacturer Serial Number,YOM,DOC,Voltage,CAP,PTR OIL CAPACITY,Functional Location,Description of functional location,age_years,capacity_mva,fault_label,fault_code,consensus_confidence,n_methods_applied,n_methods_agreeing,method_duval_triangle,method_duval_pentagon,method_iec_ratio,method_rogers,method_key_gas,dgaf,dgaf_rate_penalty,dgaf_normalized,bdv_score,moisture_score,acidity_score,tan_delta_score,chi,risk_level,condition_override,dp_estimated,remaining_life_pct,insulation_life_used_pct,insulation_condition
10000548,2021-12-08,0.1,,,,,,100.2,2060.9,,,54.76,24.31,12.2,87.74,0.0037,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,75.0,100.0,92.64705882352942,Excellent,False,,,,
10000548,2022-06-17,,,,,,,221.47,2274.67,,,49.61,,13.4,64.15,0.004357,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10000548,2022-09-08,,,,,,,,,,,,,28.9,,,,0,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10000548,2022-12-17,,,,,,,233.7,2402.389,,,9.719,,13.9,67.25,0.003755,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10000548,2023-07-09,,,,,,,212.06,2723.46,,,8.87,,16.5,71.33,0.006062,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,T1,4,1.0,1,1,,,,,T1,9.375,1.0,93.75,,75.0,,100.0,90.83333333333333,Good,True,,,,
10000548,2023-08-18,,,,,,,,,,,,,29.8,,,,0,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10000548,2024-04-04,,,,,,,179.25,4155.2,,,9.14,,11.0,61.98,0.004753,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,T1,4,1.0,1,1,,,,,T1,8.75,1.0,87.5,,75.0,,100.0,86.66666666666667,Good,True,,,,
10000548,2024-11-27,,,,,,,140.3,1649.9,,,5.7,,11.7,71.17,0.004067,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10000548,2024-12-09,,,,,,,,,,,,,26.6,,,,0,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10000548,2025-05-16,0.16,,,,,,,496.4,1849.2,,,22.87,103.8,59.31,0.004908,,1,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,0,0,,,,,,10.0,1.0,100.0,,25.0,50.0,100.0,80.88235294117648,Excellent,False,355.0,19.4,80.6,Poor
10000548,2025-05-23,0.17,,,,,,,,394.4,,,22.82,8.3,59.72,0.006661,,0,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,100.0,50.0,100.0,85.71428571428572,Excellent,False,547.0,43.4,56.6,Fair
10000548,2025-12-02,,,,,,,151.9,1261.3,,,4.5,,13.1,74.06,0.0004743,,3,False,False,False,"132/33KV, 31.5 MVA PTR-I",PTR31.5MVA,ANDREWYULE & COMPANY LTD.,13095,2003.0,2025-05-26,132,31.5,14540.0,SS-132KV-BVPM,BHAVANIPURAM-132/33KV-SUBSTATION,0.8432580424366872,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10000824,2021-06-07,,,,440.39,213.46,80.61,281.58,1905.58,,,9.28,,7.2,480.76,0.005306,1025.32,6,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,T3,6,1.0,1,1,,,,,T3,6.538461538461538,1.0,65.38461538461539,,100.0,,100.0,76.92307692307692,Poor,True,,,,
10000824,2021-09-08,,,,302.4,166.65,52.45,225.07,2537.78,,,,,,,,746.57,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,T3,6,1.0,1,1,,,,,T3,5.284090909090909,0.75,52.84090909090909,,,,,52.84090909090909,Poor,True,,,,
10000824,2021-12-31,,,,215.12,128.19,26.21,150.37,1688.11,,,,,11.3,457.13,0.005466,519.89,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,T3,6,1.0,1,1,,,,,T3,5.454545454545455,0.75,54.545454545454554,,75.0,,100.0,64.6969696969697,Poor,True,,,,
10000824,2022-08-02,,,,213.08,138.9,26.78,199.75,1711.21,,,,,9.1,381.97,0.006,578.51,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,T3,6,1.0,1,1,,,,,T3,6.545454545454546,0.9,65.45454545454545,,100.0,,100.0,76.96969696969697,Poor,True,,,,
10000824,2023-02-02,,,,155.83,104.76,18.23,178.6,878.42,,,,,7.6,289.06,0.006343,457.42,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,T1,4,1.0,1,1,,,,,T1,6.761363636363636,0.85,67.61363636363636,,100.0,,100.0,78.4090909090909,Good,False,,,,
10000824,2023-08-08,,,,39.04,23.6,7.74,164.4,1295.76,,,,,6.5,,,234.78,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,,88.46153846153845,Excellent,False,,,,
10000824,2024-02-21,,,,33.0,19.61,7.93,177.62,1904.39,,,,,10.4,150.65,0.01832,238.16,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10000824,2024-05-21,,,,23.93,13.35,4.59,88.14,301.71,,,,,7.7,268.48,0.008066,130.01,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,1,0,,,,,T1,8.0,0.8,80.0,,100.0,,100.0,86.66666666666667,Excellent,False,,,,
10000824,2025-07-02,,,2.01,0.01,,,,39.61,,,,,,,,2.02,3,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,D1,2,1.0,1,1,,,,,D1,8.180555555555555,0.95,81.80555555555556,,,,,81.80555555555556,Fair,True,,,,
10000824,2025-07-03,,,,,,,,45.12,,,7.1,,,,,7.1,2,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,1,0,,,,,PD,9.5,0.95,95.0,,,,,95.0,Excellent,False,,,,
10000824,2025-07-04,,,,,,,,55.28,,,,,14.7,220.86,0.007343,,1,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,0,0,,,,,,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10000824,2025-07-09,,,,,,,,87.79,,,,,11.8,,,,1,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,0,0,,,,,,9.5,0.95,95.0,,75.0,,,90.38461538461539,Excellent,False,,,,
10000824,2026-01-29,,,,0.75,,,52.96,683.44,,,,,13.2,,,53.71,3,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-2,PTR-50MVA,ALSTOM,B-29826,2004.0,2025-06-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,0.7474332648870636,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,,90.38461538461539,Excellent,False,,,,
10000847,2021-06-07,,,,2.1,1.85,5.55,620.76,2712.47,,,7.16,,8.5,1580.0,0.002087,637.42,6,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,9.423076923076923,1.0,94.23076923076923,,100.0,,100.0,96.15384615384615,Good,True,,,,
10000847,2021-08-13,,,,,,4.89,445.07,3255.23,,,4.16,,,,,454.12,4,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,8.357142857142858,0.9,83.57142857142857,,,,,83.57142857142857,Good,True,,,,
10000847,2021-12-31,,,,,,4.75,414.1,2562.73,,,,,9.8,2110.0,0.002316,418.85,3,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,8.1,0.9,81.0,,100.0,,100.0,87.33333333333333,Good,True,,,,
10000847,2022-08-02,,,,,,6.01,558.76,2923.92,,,,,8.5,1550.0,0.002828,564.77,3,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,8.549999999999999,0.95,85.49999999999999,,100.0,,100.0,90.33333333333333,Good,True,,,,
10000847,2023-02-02,,,,2.01,2.55,9.78,454.98,1353.15,,,5.74,,8.1,1190.0,0.002283,475.06,6,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,8.826923076923077,0.9,88.26923076923077,,100.0,,100.0,92.17948717948718,Good,True,,,,
10000847,2023-08-08,,,,,0.7,6.4,343.33,1915.5,,,5.66,,7.4,,,356.09,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,,92.3076923076923,Excellent,False,,,,
10000847,2024-02-21,,,,,0.69,6.08,295.28,2485.36,,,,,8.9,,,302.05,4,False,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,,92.3076923076923,Excellent,False,,,,
10000847,2024-08-27,,,,,0.04,5.27,182.8,344.82,,,9.98,,8.9,,,198.09,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,,92.3076923076923,Excellent,False,,,,
10000847,2025-02-27,,,,,0.02,4.26,122.74,271.69,,,5.91,,8.6,,,132.93,5,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,100.0,,,96.15384615384615,Excellent,False,,,,
10000847,2025-09-22,,,,1.79,0.93,11.36,990.7,14098.24,,,12.73,,9.2,,,1017.51,6,True,False,False,50MVA-132/33KV-POWER TRANSFORMER-II,PTR 50MVA,BHARAT BIJILI LIMITED,T/5530/2,2016.0,2016-12-30,132,50,0.0,SS-132KV-BVRM,BHIMAVARAM-132/33KV-SUBSTATION,9.245722108145106,50.0,T1,4,1.0,1,1,,,,,T1,8.134615384615385,0.9,81.34615384615384,,100.0,,,85.65088757396448,Good,True,,,,
10001099,2021-09-20,,,,,0.31,4.7,477.39,2595.86,,,33.96,,22.7,3040.0,0.001034,516.31,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,9.5,1.0,95.0,,50.0,,100.0,86.66666666666667,Good,True,,,,
10001099,2022-03-14,,,,,0.19,4.25,415.23,1628.75,,,29.89,,8.0,4490.0,0.000558,449.56,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,8.775,0.9,87.75,,100.0,,100.0,91.83333333333333,Good,True,,,,
10001099,2022-09-26,,,,,,,458.24,2336.7,,,29.05,,9.5,1090.0,0.002,487.29,3,False,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,8.4375,0.9,84.375,,100.0,,100.0,89.58333333333333,Good,True,,,,
10001099,2023-04-23,,,,3.66,2.7,7.08,250.16,934.61,,,8.89,,7.5,,,272.49,6,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,,88.46153846153845,Excellent,False,,,,
10001099,2023-05-22,,,,0.79,3.17,7.58,397.06,767.3,,,27.82,,,,,436.42,6,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,7.846153846153846,0.8,78.46153846153847,,,,,78.46153846153847,Good,False,,,,
10001099,2023-11-16,,,,,0.87,5.29,357.88,2189.38,,,20.62,,7.8,5940.0,0.000255,384.66,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,8.775,0.9,87.75,,100.0,,100.0,91.83333333333333,Good,True,,,,
10001099,2024-05-23,,,,,0.17,3.69,182.88,370.96,,,12.86,,19.200000000000003,,,199.6,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,,86.53846153846153,Excellent,False,,,,
10001099,2024-12-12,,,,,0.36,3.82,173.69,327.11,,,9.82,,8.8,,,187.69,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,,100.0,Excellent,False,,,,
10001099,2025-07-31,,,,,1.36,6.5,311.87,1633.37,,,7.99,,12.0,,,327.72,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,,86.53846153846153,Excellent,False,,,,
10001099,2026-02-09,,,,0.29,0.43,5.56,414.28,2746.46,,,7.33,,13.2,,,427.89,6,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,BHEL,2038217,2015.0,2016-06-29,220,100,51500.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,9.749486652977414,100.0,T1,4,1.0,1,1,,,,,T1,8.653846153846153,0.9,86.53846153846153,,75.0,,,83.87573964497041,Good,True,,,,
10001119,2021-09-20,,,,30.09,33.8,56.09,965.55,2103.82,,,,,7.8,5110.0,0.000392,1085.53,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,9.545454545454547,1.0,95.45454545454547,,100.0,,100.0,96.96969696969698,Good,True,,,,
10001119,2022-03-14,,,,25.47,31.13,48.69,806.6,1336.89,,,,,6.5,5500.0,0.000292,911.89,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,8.590909090909092,0.9,85.9090909090909,,100.0,,100.0,90.60606060606061,Good,True,,,,
10001119,2022-09-26,,,,26.32,35.98,58.5,928.5,2012.0,,,,,12.9,2110.0,0.001057,1049.3,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,8.590909090909092,0.9,85.9090909090909,,75.0,,100.0,85.60606060606061,Good,True,,,,
10001119,2023-04-23,,,,21.69,28.92,46.93,536.21,626.13,,,,,6.6,,,633.75,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,8.795454545454547,0.9,87.95454545454547,,100.0,,,90.73426573426575,Good,True,,,,
10001119,2023-05-22,,,,24.9,30.96,50.65,609.78,537.98,,,,,,,,716.29,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,7.15909090909091,0.75,71.59090909090911,,,,,71.59090909090911,Good,False,,,,
10001119,2023-11-16,,,,6.83,8.59,33.37,489.7,1439.82,,,,,5.9,4720.0,0.000411,538.49,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,7.329545454545455,0.75,73.29545454545455,,100.0,,100.0,82.1969696969697,Good,True,,,,
10001119,2024-06-10,,,,6.78,7.68,28.09,229.5,335.4,,,,,13.3,,,272.05,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,,86.53846153846153,Excellent,False,,,,
10001119,2025-01-03,,,,9.02,9.6,42.26,387.51,365.39,,,,,4.7,1190.0,0.00311,448.39,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,8.795454545454547,0.9,87.95454545454547,,100.0,,100.0,91.96969696969698,Good,True,,,,
10001119,2025-07-31,,,,17.9,26.89,46.29,537.59,1372.1,,,7.79,,9.9,,,636.46,6,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,7.846153846153846,0.8,78.46153846153847,,100.0,,,83.4319526627219,Good,True,,,,
10001119,2025-09-10,,,,21.77,30.86,62.58,565.88,1087.14,,,,,7.7,,,681.09,5,True,False,False,"220/132KV, 100MVA PTR",PTR 100MVA,TBEA,K005514B12032,2015.0,2016-03-05,220,100,45000.0,SS-220KV-BBGC,220/132/33KV BOBBILI GROWTH CENTRE SS,10.067077344284737,100.0,T1,4,1.0,1,1,,,,,T1,7.329545454545455,0.75,73.29545454545455,,100.0,,,79.45804195804196,Good,False,,,,
10001183,2021-04-16,,,3.0,141.35,12.43,17.4,68.7,952.61,,,12.84,,7.8,1720.0,0.000804,255.72,7,True,True,True,"132/33KV,19/31.5MVA PTR I",PTR31.5MVA,T&R,200120,2006.0,2011-12-24,132,31.5,18200.0,SS-132KV-BBLI,BOBBILI-132/33KV-SUBSTATION,14.264202600958248,31.5,T3,6,0.7,5,4,T3,T2,T3,T3,T3,8.88888888888889,1.0,88.8888888888889,,100.0,,100.0,92.59259259259261,Poor,True,,,,
10001183,2021-04-25,,,3.07,143.78,12.53,16.61,78.91,960.89,,,11.99,,,,,266.89,7,True,True,True,"132/33KV,19/31.5MVA PTR I",PTR31.5MVA,T&R,200120,2006.0,2011-12-24,132,31.5,18200.0,SS-132KV-BBLI,BOBBILI-132/33KV-SUBSTATION,14.264202600958248,31.5,T3,6,0.7,5,4,T3,T2,T3,T3,T3,7.111111111111112,0.8,71.11111111111111,,,,,71.11111111111111,Poor,True,,,,
